Spectrum	Date	Time	NO (350,3000) 191C	NO2 (150) 191C (1of2)	NO2 (2000) 191C (2of2)	N2O (100,200,300) 191C (1of2)	NH3 (300) 191C (1of2)	NH3 (3000) 191C (2of2)	HNCO (400) 191C	H2O% (25) 191C	Formaldehyde (70,500) 191C	CO (500) 191C (1of3)	CO% (1) 191C (2of3)	CO2 low% (4) 191C (2of2)	Propylene (200,1000) 191C	Diesel C1 (4500) 191C	Ethylene (100,3000) 191C	CH4 (250) 191C (1of2)	CH4 (3000) 191C (2of2)	Ethane (1000) 191C	Acetylene (1000) 191C	HNO2 (20) 191C	N2O (1040) 191C (2of2)	CO% (10) 191C (3of3)	MeOH (1000) 191C	Formic Acid (100) 191C	SO2 (300) 191C	Temp (C)	Pressure (Atm)	NOx autorange	CO autorange	CH4 autorange	NH3 autorange	NOx autorange dry	CO autorange dry	CO2% autorange dry	N2O dry	NH3 autorange dry	FIDeq THC ppmC	FIDeq NMHC ppmC	FIDeq NMNEHC ppmC	CO2% autorange	FTIR NMHC ppmC	FTIR NMNEHC ppmC	Igram DC	Igram PP	phase Angle	laser PP	laser DC	Bad Scan counter	Centerburst Location	Linearizer Check	SNR 2500	sBeam @ 2500	
N/A	08.07.2026	16:31:09,600	0,045173	0,682951	-0,133870	0,373488	2,439955	-3,156366	0,865631	0,039937	-0,154135	0,643024	0,000942	0,007751	-0,407660	1,442893	0,174780	-0,110267	-2,442891	-0,064652	-0,052789	0,841654	4,541411	-0,018283	-0,028252	-0,255110	0,912715	192,607239	0,993828	0,728125	6771,597337	0,000942	2,439955	0,734841	6827,952477	-0,257415	0,376709	2,461234	-1,295495	-1,296531	-0,481212	-0,255110	2,881752	3,697071	5,513857	7,640441	92,470589	7,215686	-4,941176	0,000000	567,078905	0,002689	230,774153	1,564211
N/A	08.07.2026	16:31:09,800	0,743955	0,621868	4,686353	0,554089	2,323109	2,634833	-2,526366	-0,003986	0,441370	0,449064	-0,000467	-0,014670	0,701376	0,159312	-0,528804	-0,495108	2,152779	0,110686	0,538897	0,423542	-0,311361	-0,008519	-0,939124	0,085110	0,117305	192,607239	0,993828	1,365823	4490,644027	-0,000467	2,323109	1,326275	4405,842970	0,080023	0,539001	2,267674	5,555117	5,555631	4,152880	0,085110	6,325018	4,922267	5,513981	7,640948	92,470589	7,215686	-4,941176	0,000000	567,079157	0,002910	211,026295	1,565755
N/A	08.07.2026	16:31:10,000	0,715415	0,909444	5,432602	0,362862	2,529285	5,163832	-0,239411	0,013023	-0,161218	-0,322174	-0,000523	-0,010191	0,966485	-2,410599	-0,415700	-0,935905	2,198063	0,162062	0,224971	1,258398	-2,292587	-0,000860	0,971574	-0,253675	-0,187351	192,607239	0,993828	1,624859	15697,274594	-0,000523	2,529285	1,623289	15902,980407	-0,261641	0,357536	2,529522	-0,938064	-0,937489	-2,870459	-0,253675	-2,751037	-4,684006	5,514100	7,640541	92,470589	7,215686	-4,941176	0,000000	567,078997	0,002764	227,952195	1,564615
N/A	08.07.2026	16:31:10,200	0,460122	0,923089	5,299124	0,318140	2,639374	6,126939	2,567045	0,028447	-0,810261	-0,759385	-0,000344	-0,004933	-0,389571	-3,625592	-0,105872	-0,804349	0,082553	-0,041071	0,084518	1,137836	-0,019979	0,004475	1,269068	-0,356931	0,288319	192,607239	0,993828	1,383211	14647,815867	-0,000344	2,639374	1,415539	14907,870307	-0,363920	0,328129	2,708679	-8,946733	-8,946355	-8,167213	-0,356931	-9,185167	-8,406026	5,514187	7,640312	92,470589	7,215686	-4,948323	0,000000	567,078902	0,002735	244,386525	1,564780
N/A	08.07.2026	16:31:10,400	0,240384	0,596352	5,376802	0,499175	2,552078	6,784083	3,630207	0,023758	-1,096181	-0,727797	-0,000358	-0,006257	-2,631597	-3,343765	0,111777	-0,259856	-1,999985	-0,353420	0,295499	-0,257492	4,367875	0,008518	-0,475112	-0,070110	1,138413	192,607239	0,993828	0,836736	57,869073	-0,000358	2,552078	0,872062	56,158390	-0,073079	0,518009	2,650297	-13,274353	-13,273960	-8,010765	-0,070110	-9,281152	-4,017957	5,514248	7,640447	92,470589	7,215686	-4,961837	0,000000	567,079006	0,002915	249,002231	1,566713
N/A	08.07.2026	16:31:10,600	-0,176466	0,282033	-0,234338	0,491154	2,134749	3,704129	-2,145645	0,015583	-0,575911	-0,042388	0,000558	0,011235	-1,161247	-1,721376	0,402973	-0,646570	1,721920	0,265176	-0,808756	-2,258025	-0,448369	0,003169	0,640788	-0,023573	0,153621	192,607239	0,993828	0,105567	953,062297	0,000558	2,134749	0,114758	926,108848	-0,024911	0,479309	2,088907	-1,043114	-1,043728	1,278767	-0,023573	-2,372722	-0,050227	5,514314	7,639035	92,470589	7,215686	-4,980392	0,000000	567,079484	0,002810	256,796465	1,566385
N/A	08.07.2026	16:31:10,800	1,032132	0,496434	1,151531	0,276589	1,908529	1,989895	2,690802	-0,032475	1,022560	-1,003441	0,000064	-0,007003	0,982694	0,990197	0,177683	0,073726	3,376823	-0,860070	0,273829	1,876185	-0,774161	0,008367	0,790008	-0,251879	-1,386364	192,607239	0,993828	1,528565	40,040513	0,000064	1,908529	1,574418	38,968929	-0,259420	0,283757	1,960989	8,572941	8,572870	6,607482	-0,251879	8,615375	6,649987	5,514302	7,638043	92,470589	7,215686	-4,980392	0,000000	567,079586	0,002174	281,697774	1,564506
N/A	08.07.2026	16:31:11,000	0,768762	0,320203	4,951873	0,059457	2,286366	3,878153	5,876733	-0,036268	-0,817111	0,356963	-0,000361	-0,000855	-0,397717	-0,937302	0,085248	0,267771	-0,996571	-0,055200	0,087778	0,344042	-2,146447	-0,004074	-0,458812	-0,141387	-1,711973	192,607239	0,993828	1,088965	5613,856487	-0,000361	2,286366	1,153232	6010,656504	-0,149289	0,061522	2,432795	-11,256916	-11,256519	-10,461085	-0,141387	-13,596577	-12,801143	5,514258	7,639495	92,470589	7,215686	-4,980392	0,000000	567,079983	0,002180	238,379945	1,564797
N/A	08.07.2026	16:31:11,200	0,833343	0,459163	1,536716	0,466594	2,380360	2,913454	0,304018	-0,023304	1,154208	0,702722	0,000025	0,004808	0,563746	-0,485392	0,091399	0,478643	-0,889029	-0,070037	-0,717349	-0,182013	4,914567	-0,018661	-0,238343	0,130137	-0,411876	192,607239	0,993828	1,292506	7027,216123	0,000025	2,380360	1,287476	7063,238698	0,121914	0,452245	2,393167	-2,320674	-2,320701	-3,448193	0,130137	1,639403	0,511910	5,514222	7,641135	92,470589	7,215686	-4,980392	0,000000	567,079844	0,002440	207,207506	1,564449
N/A	08.07.2026	16:31:11,400	0,240524	0,585091	0,576644	0,713325	2,491529	-0,605096	-1,334914	-0,007457	1,075545	-0,382343	0,000036	-0,008640	1,260027	0,748198	0,182458	0,366020	1,156157	-0,959461	-0,671426	0,861896	1,812145	-0,005767	-0,267300	0,142846	0,219788	192,607239	0,993828	0,825615	3683,008422	0,000036	2,491529	0,801795	3567,163379	0,138492	0,703970	2,461936	9,651830	9,651790	7,131736	0,142846	10,962002	8,441948	5,514150	7,641926	92,470589	7,215686	-4,980392	0,000000	567,079304	0,002791	204,652253	1,563072
N/A	08.07.2026	16:31:11,600	-0,390016	0,510490	2,276141	0,635527	2,471291	-1,417199	-1,511421	-0,020419	-0,148323	-0,829878	0,000039	-0,009211	1,103270	1,515953	-0,000289	-0,046961	3,276479	-1,341127	0,413999	0,751754	-4,672661	0,006293	-0,657085	0,096923	-0,125062	192,607239	0,993828	0,120474	2458,022329	0,000039	2,471291	0,118551	2309,407917	0,091411	0,629771	2,443679	13,783033	13,782990	11,576450	0,096923	10,173803	7,967263	5,514036	7,641503	92,470589	7,215686	-4,980392	0,000000	567,078992	0,003136	221,078964	1,561653
N/A	08.07.2026	16:31:11,800	-0,070870	0,288096	2,858427	0,532213	2,182262	2,951658	-5,797652	-0,057657	0,651576	0,617234	0,000509	0,020873	0,829038	1,447139	-0,456788	-0,390353	3,562825	-0,331755	1,467824	-1,497799	-1,391412	-0,011400	-0,608685	0,231139	-0,502717	192,607239	0,993828	0,217226	6650,107638	0,000509	2,182262	0,208246	6248,104343	0,216481	0,504467	2,063771	10,284034	10,283474	8,625397	0,231139	11,210339	9,552262	5,513905	7,640392	92,470589	7,215686	-4,980392	0,000000	567,079330	0,003383	234,178567	1,561680
N/A	08.07.2026	16:31:12,000	0,460066	0,243402	5,156016	0,753536	2,292198	1,298281	-2,153378	0,003147	0,719286	-0,314043	-0,000383	-0,013018	0,558362	0,995780	0,238459	-0,062015	-2,486265	-0,189032	0,362582	2,025239	-0,757956	0,000701	0,092772	-0,113187	-0,239413	192,607239	0,993828	0,703468	73,102511	-0,000383	2,292198	0,688861	68,711730	-0,110952	0,737759	2,243962	-4,648966	-4,648545	-5,765270	-0,113187	-5,411963	-6,528688	5,513801	7,640272	92,470589	7,215686	-4,980392	0,000000	567,079587	0,003360	226,280132	1,564124
N/A	08.07.2026	16:31:12,200	-0,040038	-0,091241	1,013081	0,792125	2,208209	7,312921	-2,231990	0,052496	0,312081	-0,978881	-0,000456	-0,016442	0,397049	-1,632424	-0,077884	0,209532	-0,841818	-0,476268	-1,339786	-0,761800	4,490790	-0,000242	-0,213612	-0,402482	0,776725	192,607239	0,993828	-0,131279	0,312081	-0,000456	2,208209	-0,128206	0,305368	-0,393625	0,774822	2,160020	-1,158618	-1,158116	-1,952214	-0,402482	1,734284	0,940187	5,513678	7,641149	92,470589	7,215686	-4,980392	0,000000	567,079088	0,003251	209,777845	1,562026
N/A	08.07.2026	16:31:12,400	-0,171013	0,110896	-4,038896	0,706938	2,300423	0,840611	2,392984	0,023006	-0,723684	-0,113386	-0,000475	-0,016271	-1,424491	-0,869406	-0,557456	-0,204808	-0,848791	-0,476972	-0,585092	1,070770	2,455150	-0,005028	-0,205973	-0,056232	0,171042	192,607239	0,993828	-0,060117	2708,474675	-0,000475	2,300423	-0,055357	2845,631203	-0,047503	0,722791	2,362313	-8,188581	-8,188058	-5,339076	-0,056232	-6,314304	-3,465322	5,513542	7,642443	92,470589	7,215686	-4,980392	0,000000	567,078859	0,003414	223,551976	1,562606
N/A	08.07.2026	16:31:12,600	-0,432507	0,570274	-3,141283	0,684721	2,323024	-0,996039	1,408553	0,011047	-1,008647	0,022571	-0,000192	-0,011272	-1,530889	-0,133899	-0,810554	-0,104630	0,585636	-0,074125	0,146525	2,932918	-1,801438	-0,000439	-0,221016	0,042763	0,096462	192,607239	0,993828	0,137767	2284,425546	-0,000192	2,323024	0,137085	2400,139106	0,048377	0,694390	2,361220	-3,520704	-3,520492	-0,458715	0,042763	-4,777168	-1,715390	5,513423	7,641542	92,470589	7,215686	-4,980392	0,000000	567,079068	0,003390	260,435315	1,564943
N/A	08.07.2026	16:31:12,800	-0,352981	0,810786	0,722850	0,586794	2,286169	2,851779	-2,124038	0,029147	-0,799458	-0,230235	0,000290	-0,008086	-0,161851	-0,757398	-0,508493	0,220056	2,191412	0,278687	0,546710	2,565631	-4,845171	0,008269	-0,302124	-0,088543	0,492723	192,607239	0,993828	0,457805	1155,925589	0,000290	2,286169	0,453247	1155,847366	-0,086500	0,571985	2,239088	5,893762	5,893443	6,217145	-0,088543	2,059620	2,383322	5,513307	7,638984	92,470589	7,215686	-4,980392	0,000000	567,079483	0,003136	292,543662	1,566155
N/A	08.07.2026	16:31:13,000	0,668094	0,398000	0,621315	0,268662	2,267694	4,074523	0,430699	0,039465	-0,898556	0,360181	0,000488	-0,010188	0,782002	-2,598716	0,528117	-0,163175	0,301931	0,003704	0,931783	-1,127000	-3,681564	0,006237	-0,184850	-0,054688	0,367041	192,607239	0,993828	1,066093	3814,769719	0,000488	2,267694	1,068604	3814,457911	-0,054866	0,271402	2,276873	-0,266396	-0,266933	-1,830938	-0,054688	-3,436305	-5,000310	5,513159	7,637224	92,470589	7,215686	-4,980392	0,000000	567,079701	0,002823	280,371040	1,562874
N/A	08.07.2026	16:31:13,200	-0,023688	0,601710	-0,644861	0,613019	2,080070	-5,634527	2,550262	-0,011570	-0,636167	-0,126960	-0,000388	0,015542	0,426649	-1,775504	0,482570	-0,482520	-2,739053	0,231612	-0,341975	-3,182709	-0,821666	-0,004313	0,577176	-0,041156	0,428169	192,607239	0,993828	0,578023	15,189611	-0,000388	2,080070	0,593102	14,874071	-0,042208	0,629085	2,134475	-8,903603	-8,903177	-9,756475	-0,041156	-10,852566	-11,705864	5,513023	7,639126	92,470589	7,215686	-4,980392	0,000000	567,079650	0,002796	257,742776	1,561700
N/A	08.07.2026	16:31:13,400	0,818503	0,321760	1,702339	0,369489	2,502807	5,624673	-1,233403	-0,005945	-0,463806	-1,341978	0,000206	-0,014136	-0,359564	0,504204	0,060654	0,108753	2,807764	0,008990	-0,826806	-2,934324	2,702623	-0,015152	0,995153	-0,320277	1,008629	192,607239	0,993828	1,140263	8120,131244	0,000206	2,502807	1,122745	7966,776013	-0,314512	0,366782	2,470017	12,747558	12,747332	13,466460	-0,320277	15,055320	15,774448	5,512833	7,639764	92,470589	7,215686	-4,980392	0,000000	567,079444	0,002767	264,717815	1,561627
N/A	08.07.2026	16:31:13,600	0,338872	0,123978	1,316637	0,521187	2,570418	5,836414	3,084332	-0,003247	-0,069832	-0,450636	0,000607	0,005472	0,598344	0,371807	-0,421310	0,175572	1,881266	0,530022	-1,952491	-1,077002	3,707980	0,000086	0,376718	-0,102406	-0,029793	192,607239	0,993828	0,462850	3509,068075	0,000607	2,570418	0,459296	3477,835076	-0,099292	0,543169	2,655200	6,661798	6,661130	5,464443	-0,102406	8,904599	7,707912	5,512651	7,638860	92,470589	7,215686	-4,980392	0,000000	567,079365	0,002558	274,871786	1,562453
N/A	08.07.2026	16:31:13,800	0,111043	0,235940	-0,046924	0,640471	2,469519	4,995554	3,048532	0,004072	0,244540	0,372734	0,000174	0,002458	0,193567	1,290989	-0,293367	0,193112	1,809421	0,445066	-1,326610	3,621706	-0,062811	0,010472	0,145316	-0,125528	-0,715019	192,607239	0,993828	0,346983	3727,339432	0,000174	2,469519	0,352348	3775,725711	-0,126103	0,660323	2,550811	5,012232	5,012041	4,624906	-0,125528	4,150951	3,763816	5,512545	7,638239	92,470589	7,215686	-4,980392	0,000000	567,079282	0,002582	332,801989	1,564639
N/A	08.07.2026	16:31:14,000	0,554651	0,391501	-1,011155	0,523538	2,375172	4,037724	1,950768	0,002468	0,490667	0,205756	-0,000103	-0,007662	-0,424252	2,250579	-0,119305	0,128501	1,631899	0,177123	-0,244837	5,953822	-1,922459	0,010757	0,599965	-0,131464	-0,298599	192,607239	0,993828	0,946152	8722,915916	-0,000103	2,375172	0,972766	8942,977082	-0,131449	0,531163	2,422847	6,983171	6,983284	7,831788	-0,131464	5,344310	6,192814	5,512477	7,638047	92,470589	7,215686	-4,980392	0,000000	567,079355	0,002835	365,315210	1,564895
N/A	08.07.2026	16:31:14,200	1,088824	0,481298	-0,351187	0,301215	2,341205	2,338562	3,103501	-0,008506	0,753916	-0,534474	0,000242	-0,000884	-0,427771	1,814198	-0,342357	-0,048684	-0,164614	0,310100	-0,076044	2,947721	1,436961	0,002556	1,245007	0,105197	0,654893	192,607239	0,993828	1,570122	12450,037613	0,000242	2,341205	1,622380	12859,262599	0,108524	0,309766	2,417678	3,774414	3,774148	4,629689	0,105197	5,431290	6,286832	5,512384	7,638201	92,470589	7,215686	-4,980392	0,000000	567,079695	0,003107	312,214522	1,561788
N/A	08.07.2026	16:31:14,400	0,460097	0,919990	2,804428	0,451024	2,242874	2,803463	-0,248665	0,003417	1,021955	-0,248690	-0,000182	0,002503	-2,114048	0,961309	-0,392657	-0,052415	-0,662832	0,448770	0,136875	-0,506398	2,307452	-0,017105	1,115533	0,118787	0,386741	192,607239	0,993828	1,380087	11267,235325	-0,000182	2,242874	1,376688	11241,261347	0,118465	0,449873	2,237298	-3,843536	-3,843335	0,384761	0,118787	-1,262343	2,965753	5,512244	7,639310	92,470589	7,215686	-4,980392	0,000000	567,080122	0,003155	217,644864	1,559350
N/A	08.07.2026	16:31:14,600	0,844298	0,433200	0,927455	0,599072	2,309145	9,239033	-0,758774	0,013979	1,196245	0,053367	-0,000208	0,012324	-0,858436	2,720074	-0,317688	-0,118254	-2,360479	-0,527148	-0,729034	-0,393863	4,610079	-0,002797	-0,061330	0,243776	-1,387827	192,607239	0,993828	1,277498	2453,142870	-0,000208	2,309145	1,267970	2442,168475	0,241835	0,594437	2,291709	-9,944845	-9,944616	-8,227744	0,243776	-6,021357	-4,304485	5,512107	7,639730	92,470589	7,215686	-4,980392	0,000000	567,079664	0,002999	232,746916	1,561731
N/A	08.07.2026	16:31:14,800	-0,071765	0,479168	3,163978	0,662833	2,506002	4,695846	-1,927897	0,001623	0,712373	0,545304	-0,000166	0,008404	-0,439992	-3,015713	0,068256	-0,695655	-2,930254	-0,004045	-0,131192	-1,611382	1,126790	0,000474	0,175080	0,035842	-0,584535	192,607239	0,993828	0,407403	5453,043541	-0,000166	2,506002	0,403486	5330,593057	0,036173	0,650152	2,457898	-19,222539	-19,222357	-18,342372	0,035842	-18,994697	-18,114712	5,511980	7,639947	92,470589	7,215686	-4,980392	0,000000	567,079117	0,002586	225,767614	1,563401
N/A	08.07.2026	16:31:15,000	0,144934	0,553801	3,658159	0,633785	2,635609	3,744776	0,477742	-0,001559	-0,040553	0,290104	0,000085	-0,003568	-0,527507	-0,965348	-0,317895	-0,543197	-4,083422	0,551523	-0,349876	0,400039	-1,256897	0,002027	0,165810	0,065803	-0,019940	192,607239	0,993828	0,698736	3356,550485	0,000085	2,635609	0,718450	3278,380209	0,069238	0,636155	2,651369	-16,999136	-16,999230	-15,944216	0,065803	-19,185865	-18,130851	5,511867	7,640196	92,470589	7,215686	-4,980392	0,000000	567,078687	0,002552	217,360477	1,564285
N/A	08.07.2026	16:31:15,200	0,747188	0,562360	1,375512	0,622998	2,566080	3,682590	4,570834	0,021322	0,109977	-0,120164	0,000194	-0,004721	0,045911	1,420544	-0,257582	-0,400683	-3,180323	0,955726	0,114086	2,581247	-0,155688	0,004578	0,027917	0,202419	0,280465	192,607239	0,993828	1,309548	0,109977	0,000194	2,566080	1,375172	0,136676	0,213291	0,654207	2,686581	-6,971235	-6,971448	-7,063270	0,202419	-7,240434	-7,332256	5,511764	7,639771	92,348643	7,249560	-4,973617	0,000000	567,078407	0,002760	241,380050	1,564981
N/A	08.07.2026	16:31:15,400	0,564531	0,612405	-2,121245	0,645373	2,376404	1,108662	6,719854	0,048628	0,916340	-0,159103	0,000031	0,008199	1,206352	-1,389016	0,657276	-0,638061	-0,026560	1,130094	1,462030	2,230756	2,014076	0,007964	0,056928	0,233862	0,525381	192,607239	0,993828	1,176935	0,916340	0,000031	2,376404	1,279696	1,006961	0,252638	0,694488	2,547655	1,462716	1,462682	-0,950022	0,233862	4,540955	2,128251	5,511656	7,638395	92,069816	7,327012	-4,958127	0,000000	567,078330	0,002885	295,238874	1,565555
N/A	08.07.2026	16:31:15,600	-1,330612	1,046439	-2,278566	0,462109	2,516977	0,126332	0,342486	-0,024004	-1,202479	0,040659	0,000053	0,004090	-0,151078	-1,264147	0,183872	0,130473	-1,155264	0,092558	-0,942897	-0,323219	-5,082233	0,009729	-0,033973	0,046748	-0,442729	192,607239	0,993828	-0,284173	153,924851	0,000053	2,516977	-0,284536	155,366754	0,046753	0,463773	2,525529	-6,934685	-6,934743	-6,632587	0,046748	-13,323398	-13,021241	5,511521	7,636654	91,764709	7,411765	-4,941176	0,000000	567,078886	0,002497	299,316698	1,564183
N/A	08.07.2026	16:31:15,800	0,664159	0,883071	5,383000	0,683761	2,210525	6,920737	0,851747	0,006411	0,064250	0,290733	0,000135	-0,021125	-0,308459	-2,424828	-0,024113	0,165049	2,759762	-0,420398	-0,533785	1,321524	-1,408754	-0,005175	-0,171021	-0,417724	-0,318684	192,607239	0,993828	1,547230	2876,212673	0,000135	2,210525	1,561930	2903,016664	-0,421670	0,689807	2,229289	1,803919	1,803770	2,420689	-0,417724	0,037183	0,654101	5,511393	7,636592	91,764709	7,411765	-4,941176	0,000000	567,079396	0,002459	235,683205	1,561601
N/A	08.07.2026	16:31:16,000	-0,369240	0,467446	4,522934	0,570534	2,703633	4,468885	-1,165751	-0,011959	0,968997	0,262192	0,000079	-0,013593	-0,626158	-2,763557	0,436936	-0,174079	-2,332016	-0,652120	2,608836	-0,124106	0,418371	-0,009191	0,286507	0,034230	-0,833029	192,607239	0,993828	0,098206	2621,916269	0,000079	2,703633	0,110590	2597,169398	0,029749	0,565195	2,668678	-15,954938	-15,955024	-14,702708	0,034230	-13,737940	-12,485624	5,511282	7,637829	91,764709	7,411765	-4,941176	0,000000	567,079247	0,002607	221,033651	1,561702
N/A	08.07.2026	16:31:16,200	0,572528	0,322569	0,858190	0,444585	2,428956	0,656517	-2,031072	-0,013483	0,623996	0,617009	-0,000179	-0,010592	-0,082391	-1,559912	-0,001316	-0,201909	0,265288	-0,443097	1,193765	-1,338654	1,728250	0,004105	1,099141	0,115405	0,664808	192,607239	0,993828	0,895097	9980,532371	-0,000179	2,428956	0,876564	9778,109699	0,113165	0,435770	2,380842	-0,322391	-0,322194	-0,157411	0,115405	2,488255	2,653037	5,511191	7,638768	91,764709	7,411765	-4,941176	0,000000	567,079128	0,002638	242,600323	1,563380
N/A	08.07.2026	16:31:16,400	1,479814	0,294187	-0,089586	0,257643	2,044070	3,580430	-1,072885	-0,017117	0,359748	0,165374	0,000015	-0,001769	0,161817	0,320940	-0,204463	-0,028859	2,064218	-0,350981	-0,517098	0,441513	3,504372	0,003852	1,251901	-0,034669	1,374790	192,607239	0,993828	1,774001	9557,861379	0,000015	2,044070	1,751713	9362,894813	-0,035196	0,252969	2,022501	11,738329	11,738312	11,414678	-0,034669	15,152950	14,829315	5,511097	7,639502	91,764709	7,411765	-4,941176	0,000000	567,079102	0,002577	267,506181	1,564710
N/A	08.07.2026	16:31:16,600	1,060597	0,339111	1,910438	0,203960	2,133175	8,614432	-0,448448	-0,022106	0,549329	-0,752615	0,000654	0,006585	-0,056426	1,090311	0,174385	0,168743	0,835635	-0,307935	-0,603924	2,623414	4,113258	-0,011039	0,426261	-0,158479	0,452039	192,607239	0,993828	1,399707	0,549329	0,000654	2,133175	1,393804	0,551085	-0,156834	0,198956	2,121148	7,073930	7,073211	7,186062	-0,158479	10,736128	10,848979	5,510989	7,640166	91,764709	7,411765	-4,941176	0,000000	567,079030	0,002542	269,450931	1,565422
N/A	08.07.2026	16:31:16,800	0,655449	0,625304	1,930508	0,646660	2,465752	0,946879	-3,065159	0,004447	0,085029	-0,003974	0,000811	-0,011950	0,348880	-1,092999	0,035077	0,346603	6,144739	0,443105	-2,193125	-1,169795	0,638832	-0,004475	-0,709015	-0,238463	0,376433	192,607239	0,993828	1,280752	630,520685	0,000811	2,465752	1,238293	635,521568	-0,230199	0,626302	2,392089	18,764187	18,763294	18,065535	-0,238463	18,002907	17,305148	5,510885	7,640424	91,764709	7,411765	-4,941176	0,000000	567,078801	0,002624	242,426501	1,566838
N/A	08.07.2026	16:31:17,000	-0,435808	0,397831	2,161300	0,296268	2,285920	-0,038668	0,409701	-0,021811	0,101533	0,747698	-0,000052	0,014177	-1,788895	-4,359518	0,256711	0,212544	5,783255	0,771003	0,077930	-0,656792	2,726910	-0,002411	-1,822164	0,111590	-0,523662	192,607239	0,993828	-0,037977	7542,686136	-0,000052	2,285920	-0,043437	7602,547066	0,113472	0,296120	2,294922	3,780439	3,780496	7,358286	0,111590	6,911778	10,489568	5,510828	7,639748	91,764709	7,411765	-4,941176	0,000000	567,078852	0,002583	224,164716	1,565714
N/A	08.07.2026	16:31:17,200	-0,002454	0,765256	2,081738	0,424927	2,292414	1,320363	-1,869066	-0,016610	-0,216148	0,323965	0,000284	0,002269	0,586143	-1,150538	0,281397	-0,183986	-0,790600	0,138340	1,105973	0,126858	2,790628	-0,003264	-1,520269	0,211735	0,067297	192,607239	0,993828	0,762802	3239,650781	0,000284	2,292414	0,740657	3225,524267	0,207352	0,415758	2,250651	-2,874049	-2,874362	-4,046649	0,211735	0,672772	-0,499515	5,510738	7,638370	91,764709	7,411765	-4,941176	0,000000	567,079177	0,002758	217,529496	1,565121
N/A	08.07.2026	16:31:17,400	0,414043	0,349050	4,233303	0,766830	2,216713	2,871074	-2,830746	-0,003610	0,343027	0,177345	0,000259	-0,000730	0,753257	-0,214207	0,379527	-0,696299	-4,427530	0,241890	1,509731	0,355149	2,668296	-0,000637	-1,575438	0,245350	0,446677	192,607239	0,993828	0,763094	1773,453039	0,000259	2,216713	0,742222	1724,530164	0,238591	0,745600	2,155727	-10,909977	-10,910261	-12,416776	0,245350	-7,570232	-9,076747	5,510640	7,637563	91,764709	7,411765	-4,941176	0,000000	567,079249	0,002938	220,483341	1,566298
N/A	08.07.2026	16:31:17,600	0,116520	0,099046	3,335311	0,691347	2,147628	3,269081	-2,098723	0,006943	0,371113	0,144788	0,000029	-0,003892	0,645520	-1,150310	0,301816	-0,902234	-3,691784	0,346805	0,974968	0,266784	2,585333	-0,000178	-0,800530	0,125166	0,339708	192,641761	0,993828	0,215566	1291,800118	0,000029	2,147628	0,206487	1255,796825	0,120719	0,673130	2,103593	-12,039618	-12,039649	-13,330689	0,125166	-9,269052	-10,560091	5,510558	7,637531	91,764709	7,411765	-4,941176	0,000000	567,079162	0,002903	223,982925	1,566829
