deviceName;timestamp;processValue;workingOutput;workingSetpoint
reactor;2026-07-08T02:26:03.103994;308.15;0.95;308.15
reactor;2026-07-08T02:26:03.759824;308.15;0.96;308.15
reactor;2026-07-08T02:26:04.400891;308.15;1.13;308.15
reactor;2026-07-08T02:26:05.055487;308.15;1.26;308.15
reactor;2026-07-08T02:26:05.728135;308.15;1.06;308.15
reactor;2026-07-08T02:26:06.368415;308.15;0.83;308.15
reactor;2026-07-08T02:26:07.006801;308.15;0.66;308.15
reactor;2026-07-08T02:26:07.679019;308.15;0.77;308.15
reactor;2026-07-08T02:26:08.352529;308.15;0.99;308.15
reactor;2026-07-08T02:26:09.007235;308.15;1.11;308.15
reactor;2026-07-08T02:26:09.663243;308.15;1.04;308.15
reactor;2026-07-08T02:26:10.303248;308.15;0.78;308.15
reactor;2026-07-08T02:26:10.942788;308.15;0.83;308.15
reactor;2026-07-08T02:26:11.629764;308.15;0.89;308.15
reactor;2026-07-08T02:26:12.302721;308.15;1.08;308.15
reactor;2026-07-08T02:26:12.975424;308.15;0.92;308.15
reactor;2026-07-08T02:26:13.647355;308.15;0.85;308.15
reactor;2026-07-08T02:26:14.303766;308.15;1.05;308.15
reactor;2026-07-08T02:26:14.974420;308.15;1.31;308.15
reactor;2026-07-08T02:26:15.646983;308.15;1.14;308.15
reactor;2026-07-08T02:26:16.317473;308.15;1.03;308.15
reactor;2026-07-08T02:26:16.957376;308.15;0.88;308.15
reactor;2026-07-08T02:26:17.629978;308.15;0.80;308.15
reactor;2026-07-08T02:26:18.318587;308.15;1.07;308.15
reactor;2026-07-08T02:26:18.990915;308.15;1.07;308.15
reactor;2026-07-08T02:26:19.630735;308.15;0.95;308.15
reactor;2026-07-08T02:26:20.270339;308.15;1.07;308.15
